Raw GPS Onboard Data Storage
633438424.6643984,47.3978976,8.5455768,499.837
633438424.8642176,47.397936,8.5456576,494.479
633438425.0641373,47.397904,8.5455616,500.666
633438425.2629694,47.397968,8.5455896,500.447
633438425.4626114,47.3979552,8.5455488,492.754
633438425.6632448,47.3979424,8.5455392,496.837
633438425.8638847,47.398,8.5455856,494.419
633438426.0632123,47.3980192,8.5455344,494.584
633438426.2623802,47.3980096,8.5456168,495.433
633438426.4622774,47.3980096,8.5455784,498.058
633438426.6610634,47.3979872,8.5456736,499.3
633438426.8614714,47.3980384,8.5455896,501.379
633438427.0611554,47.398048,8.5455856,501.697
633438427.260584,47.3980288,8.5456104,494.647
633438427.4605789,47.3981216,8.5455912,497.366
633438427.6599193,47.3980992,8.5455792,496.912
633438427.8585559,47.3981152,8.5455744,496.459
633438428.058064,47.398096,8.5456264,501.448
633438428.257916,47.3980928,8.545612,501.373
633438428.4576031,47.3980928,8.5455736,500.351
633438428.657283,47.3981568,8.5456064,500.375
633438428.8570659,47.3981856,8.5456056,496.084
633438429.0567758,47.398144,8.5455648,499.778
633438429.2572875,47.398192,8.5456504,497.898
633438429.4565918,47.3982048,8.545536,499.967
633438429.6564107,47.3982016,8.5456048,500.218
633438429.8561429,47.3982176,8.5456168,495.739
633438430.0556874,47.398176,8.5455632,499.611
633438430.2551935,47.3982688,8.5456144,497.06
633438430.4554884,47.3982752,8.545592,497.549
633438430.6546053,47.3982592,8.5456136,496.413
633438430.8543465,47.398272,8.5456328,496.774
633438431.0535709,47.3982848,8.5456296,496.803
633438431.2536697,47.3982784,8.5455984,496.888
633438431.4526973,47.3983168,8.545612,496.348
633438431.653097,47.3983104,8.545624,496.277
633438431.8543614,47.3983168,8.545624,501.856
633438432.0534905,47.3984032,8.5456472,496.458
633438432.253325,47.3983552,8.5455888,498.038
633438432.4528847,47.398368,8.5455736,494.252
633438432.6521943,47.3983968,8.5456104,494.536
633438432.8523296,47.3984256,8.5455656,500.109
633438433.0524116,47.398432,8.5456136,499.55
633438433.2512457,47.3984544,8.5455896,495.751
633438433.4504925,47.3984352,8.5455992,500.927
633438433.6508456,47.398464,8.5455752,495.195
633438433.8506926,47.3984512,8.5456112,497.769
633438434.0495696,47.3984608,8.5456112,501.237
633438434.2487787,47.3985728,8.545616,499.173
633438434.4484004,47.3985344,8.5456552,495.426
633438434.6482086,47.39856,8.5455544,497.506
633438434.8481405,47.3984992,8.545592,493.891
633438435.047931,47.3985984,8.5456216,501.596
633438435.2469786,47.3985888,8.545656,499.304
633438435.4462308,47.3985792,8.5456336,498.939
633438435.6459619,47.3985632,8.54556,497.631
633438435.8461311,47.3986368,8.5456192,499.646
633438436.0452796,47.3986304,8.5455656,501.421
633438436.2455069,47.3986752,8.5456064,500.334
633438436.4452473,47.3986432,8.5455592,493.734
633438436.6448272,47.3987008,8.5456296,498.627
633438436.8443015,47.3986944,8.5455704,496.634
633438437.0442787,47.3987232,8.5456056,496.049
633438437.2435542,47.3987264,8.5456176,497.214
633438437.4430908,47.3987232,8.5455448,498.318
633438437.6430541,47.3987712,8.5455872,494.483
633438437.8433475,47.3988032,8.545588,498.692
633438438.0432005,47.3987968,8.545616,498.06
633438438.2424763,47.398784,8.5456096,494.006
633438438.4423857,47.3988,8.5455952,498.685
633438438.6418159,47.3987936,8.5455632,496.895
633438438.8416626,47.3988032,8.5456048,495.492
633438439.0411258,47.3988384,8.545608,495.756
633438439.2410651,47.398864,8.5455896,498.796
633438439.4401677,47.3988448,8.545524,498.862
633438439.6400719,47.398864,8.545556,495.385
633438439.8399534,47.3988928,8.5455544,502.692
633438440.0402478,47.398928,8.5455592,494.847
633438440.2399126,47.39896,8.5456112,499.025
633438440.4395331,47.3989376,8.5455448,499.07
633438440.6390414,47.3989472,8.5455472,499.772
633438440.8385515,47.3989504,8.545588,502.882
633438441.0385132,47.3989856,8.5456032,497.265
633438441.2381471,47.3989536,8.5456032,499.091
633438441.4379102,47.3990176,8.5455976,499.854
633438441.6375619,47.3990336,8.545576,494.066
633438441.8361667,47.3990496,8.5456104,498.068
633438442.0358787,47.3990912,8.54556,499.884
633438442.2363081,47.3990592,8.545596,499.89
633438442.4362934,47.399104,8.5456056,494.061
633438442.6363145,47.3990848,8.545616,498.052
633438442.8353105,47.3991424,8.5455928,496.705
633438443.0351887,47.3991616,8.5455872,497.865
633438443.23555,47.3991072,8.54558,501.454
633438443.4348153,47.3991744,8.545592,502.667
633438443.6338348,47.399152,8.545584,497.013
633438443.8336952,47.3992256,8.5455816,500.246
633438444.032942,47.3992384,8.545632,499.12
633438444.2321743,47.3992224,8.5456016,501.738
633438444.432013,47.3992256,8.5456168,496.232
633438444.6319335,47.3992544,8.5455432,495.988
633438444.8314703,47.399248,8.545596,496.271
633438445.0314338,47.3992768,8.5455696,497.519
633438445.2290183,47.3992672,8.5456096,500.657
633438445.429244,47.399312,8.545572,499.474
633438445.6290962,47.3993056,8.5456264,493.242
633438445.8287262,47.3993312,8.5455896,499.79
633438446.0282077,47.399344,8.5455592,495.359
633438446.2277279,47.3993376,8.5456032,498.915
633438446.4275743,47.3993792,8.5456312,495.127
633438446.6269382,47.3993952,8.545632,500.327
633438446.8267943,47.3994144,8.545552,496.977
633438447.0268369,47.3994304,8.5455928,498.214
633438447.2264186,47.3993888,8.5455736,495.958
633438447.4257894,47.3994432,8.5456304,500.388
633438447.6249195,47.3994176,8.5456648,498.497
633438447.825208,47.399424,8.5456144,496.923
633438448.0253713,47.3994272,8.5456312,496.979
633438448.2251712,47.3994816,8.5456632,494.359
633438448.4250314,47.3994624,8.5456368,499.485
633438448.622249,47.3994528,8.545668,497.154
633438448.8224258,47.3994368,8.5456624,494.889
633438449.0214208,47.3994656,8.54566,499.151
633438449.2215524,47.399504,8.5456776,498.725
633438449.4222534,47.3994496,8.545716,496.752
633438449.6220493,47.3994688,8.5457792,498.886
633438449.8220396,47.3994848,8.5457424,498.093
633438450.0215454,47.3994912,8.5457176,496.488
633438450.2211324,47.3994496,8.5457472,496.874
633438450.4213777,47.3994592,8.5457784,499.759
633438450.6205007,47.3994432,8.545732,503.239
633438450.8203968,47.399456,8.5457512,498.36
633438451.0204353,47.3994592,8.5458144,502.82
633438451.2205642,47.399488,8.545784,497.405
633438451.4201106,47.3995136,8.5458528,498.209
633438451.6194775,47.3995232,8.5458056,495.097
633438451.8194901,47.3994272,8.5458168,499.815
633438452.0193481,47.3994176,8.5458816,503.946
633438452.2179633,47.39944,8.5459,496.382
633438452.4178276,47.3994144,8.5458592,500.606
633438452.6177224,47.3994144,8.5459136,493.368
633438452.8172159,47.3994304,8.5459336,494.946
633438453.0174443,47.3993728,8.5459192,495.324
633438453.2167392,47.3993856,8.5459616,493.924
633438453.4165514,47.3993664,8.5459936,500.752
633438453.617037,47.399408,8.5459472,494.771
633438453.8170794,47.399408,8.5459568,497.111
633438454.0167935,47.3993344,8.5459968,496.984
633438454.2161858,47.3994048,8.5460128,495.308
633438454.4164183,47.399376,8.5460096,491.903
633438454.6169145,47.3993792,8.5460032,500.576
633438454.8166853,47.3993664,8.5460232,497.643
633438455.0164311,47.399376,8.5459896,493.41
633438455.2168844,47.3993248,8.5460512,500.037
633438455.4160451,47.399392,8.5461072,498.628
633438455.6148578,47.3993664,8.5460336,495.586
633438455.8152982,47.3993504,8.5461008,497.691
633438456.0147744,47.3993568,8.546072,497.303
633438456.2145823,47.3993344,8.5461576,497.626
633438456.4146003,47.399328,8.5461472,493.93
633438456.6143978,47.3994016,8.5461872,499.544
633438456.8135432,47.3993408,8.5461544,498.855
633438457.0139613,47.3993088,8.546212,497.651
633438457.2133447,47.3993504,8.5462544,495.478
633438457.4133841,47.3993376,8.5462728,502.233
633438457.6122489,47.3993536,8.5462496,496.12
633438457.8126342,47.3993568,8.5462496,499.527
633438458.0126777,47.399328,8.5462952,501.053
633438458.2125547,47.3992992,8.5463344,494.0
633438458.412238,47.3993536,8.5463384,497.001
633438458.6121762,47.3993408,8.5463632,497.953
633438458.8123775,47.3993472,8.5464048,500.194
633438459.0117499,47.399296,8.5463912,499.199
633438459.2118642,47.3993408,8.546388,495.971
633438459.4111946,47.399344,8.5463992,502.426
633438459.6114316,47.3993184,8.5464152,498.469
633438459.8112093,47.3993248,8.5464784,499.672
633438460.0112644,47.3992768,8.5464656,494.541
633438460.2109618,47.399328,8.546524,496.16
633438460.4106227,47.3992896,8.5465264,504.029
633438460.6094596,47.3993536,8.5465656,495.592
633438460.8091877,47.3993216,8.5465192,499.574
633438461.0091373,47.3993664,8.5465624,498.78
633438461.208166,47.3993184,8.5465896,498.493
633438461.4068608,47.3993344,8.5465856,500.161
633438461.6068931,47.3993472,8.5466456,498.271
633438461.8070246,47.3993312,8.5466224,499.84
633438462.0064576,47.399312,8.5467096,499.819
633438462.2066699,47.399312,8.546704,501.061
633438462.4059117,47.3993632,8.5467152,494.593
633438462.6056275,47.3993696,8.5467256,500.203
633438462.8055394,47.3993696,8.5467456,497.924
633438463.0054876,47.3993408,8.5467992,496.636
633438463.2050735,47.3992992,8.546808,495.386
633438463.4041708,47.399328,8.5468232,494.687
633438463.6030421,47.3993568,8.5468536,498.668
633438463.8036909,47.3993408,8.5468232,495.675
633438464.002977,47.3992928,8.5468816,497.419
633438464.2030349,47.3993344,8.5469056,494.623
633438464.4032619,47.3993408,8.5468624,498.739
633438464.6027105,47.3992928,8.5468952,502.915
633438464.8027242,47.3993248,8.54698,495.572
633438465.0026982,47.3993184,8.5469632,497.126
633438465.202794,47.3993312,8.5469736,495.505
633438465.4017541,47.3993152,8.5469848,496.029
633438465.6015397,47.3993216,8.5469528,501.305
633438465.8016846,47.399312,8.5470208,496.536
633438466.0016451,47.3992928,8.5469944,497.367
633438466.2010949,47.3993312,8.5470216,500.179
633438466.4001802,47.399328,8.5470248,501.944
633438466.6000731,47.3993568,8.547036,498.635
633438466.799584,47.39928,8.5470264,502.284
633438467.0000098,47.3993056,8.547028,498.667
633438467.1993724,47.39936,8.5470224,497.61
633438467.3987248,47.3993408,8.5470488,500.601
633438467.5988741,47.3993472,8.5469768,501.313
633438467.7987885,47.3993056,8.547036,499.003
633438467.9989457,47.3993344,8.5469832,494.863
633438468.197698,47.3993152,8.547004,494.508
633438468.3978761,47.3992768,8.5470024,494.952
633438468.5975317,47.3993312,8.54698,501.332
633438468.7975286,47.399312,8.5469616,500.218
633438468.9962983,47.3993024,8.5469296,499.42
633438469.1961792,47.3993568,8.5469128,494.362
633438469.3954946,47.3993408,8.5469768,496.544
633438469.595274,47.3993568,8.5469456,494.423
633438469.7952309,47.399328,8.54692,497.85
633438469.995077,47.3993248,8.5469112,500.531
633438470.1948777,47.399296,8.5469264,497.464
633438470.3950282,47.3993248,8.5469368,497.923
633438470.5951874,47.3993152,8.5468856,498.61
633438470.7948776,47.3993728,8.5468816,493.653
633438470.9942034,47.3993376,8.5469128,501.637
633438471.1936499,47.3993024,8.5469096,496.075
633438471.3936063,47.3993344,8.5469352,497.077
633438471.5936939,47.3993408,8.5468648,501.855
633438471.7938608,47.3993504,8.5468472,497.18
633438471.9931262,47.399344,8.546836,496.139
633438472.1926175,47.3993344,8.5468864,496.313
633438472.3924317,47.3993152,8.5468464,495.263
633438472.5919038,47.399344,8.5469104,500.383
633438472.7914783,47.3993344,8.5468688,502.5
633438472.9922976,47.3993408,8.5469096,499.452
633438473.1922315,47.3993024,8.5468864,497.451
633438473.3918694,47.3993312,8.546832,495.651
633438473.5911071,47.3992992,8.5469056,498.802
633438473.7897468,47.399328,8.5468888,498.539
633438473.9891275,47.3993248,8.5468752,493.278
633438474.1897383,47.3993088,8.546864,497.182
633438474.3896421,47.399328,8.5468464,499.361
633438474.5894859,47.399296,8.5469064,500.126
633438474.7891936,47.399328,8.5468496,494.7
633438474.9888325,47.3993184,8.5468936,499.347
633438475.1888647,47.399344,8.5469152,498.059
633438475.388674,47.399312,8.5468544,497.342
633438475.5883443,47.3993056,8.5468936,498.312
633438475.7880191,47.3993472,8.5468656,497.354
633438475.9876468,47.3993184,8.5468568,497.287
633438476.1868414,47.3992896,8.5468376,492.53
633438476.3865286,47.3993536,8.546836,498.932
633438476.5862824,47.399344,8.5468384,501.053
633438476.7860986,47.3993056,8.5469056,499.713
633438476.985799,47.3993504,8.5468384,493.884
633438477.1860032,47.3993664,8.546808,500.445
633438477.3857745,47.3993632,8.5468488,499.628
633438477.586029,47.399328,8.5468208,494.85
633438477.7852056,47.3993696,8.5468736,498.204
633438477.984996,47.3993664,8.5468896,500.246
633438478.1848563,47.39936,8.546868,500.757
633438478.3846868,47.3993504,8.5468136,502.313
633438478.5838047,47.3992896,8.5468184,498.129
633438478.7837019,47.3993184,8.5468032,497.634
633438478.9835448,47.3993056,8.546848,503.427
633438479.1831614,47.3992992,8.54684,497.686
633438479.3831395,47.3993056,8.5468464,495.308
633438479.5827129,47.3993632,8.5468656,496.874
633438479.7830913,47.3993408,8.5468536,496.738
633438479.9820988,47.399344,8.5468776,504.133
633438480.1824747,47.3992928,8.5468216,496.248
633438480.3820503,47.3993056,8.5468792,496.742
633438480.5821446,47.3992992,8.546884,495.034
633438480.7822053,47.3993024,8.5468976,497.028
633438480.9812372,47.3993312,8.546896,496.642
633438481.1814784,47.399376,8.5468424,499.228
633438481.3817292,47.3993472,8.5468784,498.433
633438481.5818758,47.3993024,8.5468896,497.305
633438481.7812139,47.3993376,8.5469104,500.195
633438481.9803053,47.3993728,8.5468624,498.936
633438482.1802537,47.3993504,8.5468192,496.294
633438482.3800352,47.3993184,8.5468592,497.611
633438482.5792933,47.399344,8.5468712,500.0
633438482.7789671,47.3993888,8.546852,499.092
633438482.978685,47.3993408,8.546852,495.241
633438483.1784098,47.3993408,8.546852,495.713
633438483.3780929,47.3993696,8.5468232,497.468
633438483.5782676,47.3993568,8.546844,499.14
633438483.7779803,47.399312,8.5468856,495.469
633438483.9784267,47.399296,8.5468856,501.729
633438484.1772629,47.3993376,8.5468968,496.301
633438484.3764586,47.3993248,8.5468872,499.496
633438484.5767609,47.3993408,8.546896,497.539
633438484.7765272,47.3993472,8.5468576,497.449
633438484.9763283,47.3993632,8.5468736,502.461
633438485.176153,47.3993344,8.5468432,500.434
633438485.3761514,47.3993696,8.5468456,497.973
633438485.5750788,47.399328,8.5468536,499.539
633438485.7747527,47.3992992,8.5468592,497.734
633438485.9743472,47.3993536,8.5468568,496.04
633438486.1743057,47.3993344,8.5468792,498.662
633438486.3738884,47.399312,8.5468472,495.938
633438486.5739676,47.3993504,8.546804,496.994
633438486.7734828,47.399344,8.5468536,493.262
633438486.9734977,47.3993248,8.5468424,499.14
633438487.1724921,47.3993024,8.5468464,498.016
633438487.3726662,47.399328,8.5468232,497.283
633438487.5725799,47.3993504,8.5468504,493.798
633438487.7723306,47.3993152,8.5468472,502.269
633438487.9719995,47.3993248,8.54688,493.758
